origin_label,dest_label,path_distance,path_node_ids
gate_165,gate_180,607.0704601515006,30|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_165,gate_181,589.3653150431733,30|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_165,gate_170,434.4309998179531,30|31|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_165,gate_168,264.44436954476527,30|31|33|35|37|41|39|43|45|47|46
gate_165,gate_169,279.1221338263553,30|31|33|35|37|41|39|43|45|47|7|48
gate_165,gate_166A,179.2526415151869,30|31|33|35|37|41|39|38
gate_165,gate_166B,173.77462897151122,30|31|33|35|37|41|40
gate_165,gate_167,162.0120520625848,30|31|33|35|37|36
gate_165,gate_164A,117.87321666741175,30|31|29|28
gate_165,gate_164B,118.81171232964594,30|31|29|27|26
gate_165,gate_163,131.1361117768406,30|31|29|27|23|22
gate_165,gate_162,150.0191905970761,30|31|29|27|23|24|25
gate_165,gate_161,167.7364220314456,30|31|29|27|23|24|18|17
gate_165,gate_160,191.21100622802754,30|31|29|27|23|24|18|19|20
gate_165,gate_FE2097,94.39976744156033,30|31|33|32
gate_165,gate_FE2095,93.28789438018433,30|31|33|35|34
gate_165,gate_FF2025,178.97716626733472,30|31|33|35|37|41|39|43|42
gate_165,gate_FF2031,178.99689296653307,30|31|33|35|37|41|39|43|45|44
gate_165,gate_FG2057,509.3994881337149,30|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_165,gate_FG2043,342.25647498708383,30|31|33|35|37|41|39|43|45|47|7|6|57|77
gate_165,gate_FG2037,384.456870423812,30|31|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_165,gate_FG2085,348.31449150725956,30|31|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_165,gate_FG2041,347.69997828564624,30|31|33|35|37|41|39|43|45|47|7|6|57|78
gate_165,gate_FG2035,380.83927057200583,30|31|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_165,gate_FG2089,353.14922280457984,30|31|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_165,gate_FG2055,502.83374777433585,30|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_164A,gate_171,467.32633629172017,28|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_164A,gate_172,456.5872102241531,28|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_164A,gate_173,446.33749279225606,28|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_164A,gate_174,481.9177004602842,28|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_164A,gate_175,487.6674118490182,28|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_164A,gate_176,426.27342911224724,28|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_164A,gate_177,448.6028432002965,28|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|49|56
gate_164A,gate_178,475.24936911834766,28|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_164A,gate_179,495.5184190858572,28|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_164A,gate_180,622.2555940434293,28|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_164A,gate_181,604.5504489351019,28|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_164A,gate_170,449.61613370988175,28|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_164A,gate_168,279.629503436694,28|29|31|33|35|37|41|39|43|45|47|46
gate_164A,gate_169,294.30726771828404,28|29|31|33|35|37|41|39|43|45|47|7|48
gate_164A,gate_166A,194.4377754071156,28|29|31|33|35|37|41|39|38
gate_164A,gate_166B,188.95976286343995,28|29|31|33|35|37|41|40
gate_164A,gate_167,177.1971859545135,28|29|31|33|35|37|36
gate_164A,gate_165,117.87321666741175,28|29|31|30
gate_164A,gate_164B,114.5499600038582,28|29|27|26
gate_164A,gate_163,126.87435945105287,28|29|27|23|22
gate_164A,gate_162,145.75743827128832,28|29|27|23|24|25
gate_164A,gate_161,163.4746697056579,28|29|27|23|24|18|17
gate_164A,gate_160,186.9492539022398,28|29|27|23|24|18|19|20
gate_164A,gate_FE2097,109.58490133348903,28|29|31|33|32
gate_164A,gate_FE2095,108.47302827211303,28|29|31|33|35|34
gate_164A,gate_FF2025,194.16230015926345,28|29|31|33|35|37|41|39|43|42
gate_164A,gate_FF2031,194.1820268584618,28|29|31|33|35|37|41|39|43|45|44
gate_164A,gate_FG2057,524.5846220256435,28|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_164A,gate_FG2043,357.4416088790125,28|29|31|33|35|37|41|39|43|45|47|7|6|57|77
gate_164A,gate_FG2037,399.6420043157407,28|29|31|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_164A,gate_FG2085,363.4996253991883,28|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_164A,gate_FG2041,362.8851121775749,28|29|31|33|35|37|41|39|43|45|47|7|6|57|78
gate_164A,gate_FG2035,396.02440446393456,28|29|31|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_164A,gate_FG2089,368.33435669650856,28|29|31|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_164A,gate_FG2055,518.0188816662645,28|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_164B,gate_171,468.26483195395434,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_164B,gate_172,457.5257058863873,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_164B,gate_173,447.2759884544902,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_164B,gate_174,482.8561961225184,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_164B,gate_175,488.6059075112524,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_164B,gate_176,427.2119247744815,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_164B,gate_177,449.5413388625307,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|49|56
gate_164B,gate_178,476.1878647805819,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_164B,gate_179,496.45691474809144,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_164B,gate_180,623.1940897056635,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_164B,gate_181,605.4889445973362,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_164B,gate_170,450.554629372116,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_164B,gate_168,280.56799909892817,26|27|29|31|33|35|37|41|39|43|45|47|46
gate_164B,gate_169,295.2457633805182,26|27|29|31|33|35|37|41|39|43|45|47|7|48
gate_164B,gate_166A,195.37627106934977,26|27|29|31|33|35|37|41|39|38
gate_164B,gate_166B,189.89825852567412,26|27|29|31|33|35|37|41|40
gate_164B,gate_167,178.13568161674766,26|27|29|31|33|35|37|36
gate_164B,gate_165,118.81171232964594,26|27|29|31|30
gate_164B,gate_164A,114.5499600038582,26|27|29|28
gate_164B,gate_163,122.87842169953423,26|27|23|22
gate_164B,gate_162,141.7615005197697,26|27|23|24|25
gate_164B,gate_161,159.47873195413925,26|27|23|24|18|17
gate_164B,gate_160,182.95331615072118,26|27|23|24|18|19|20
gate_164B,gate_FE2097,110.5233969957232,26|27|29|31|33|32
gate_164B,gate_FE2095,109.4115239343472,26|27|29|31|33|35|34
gate_164B,gate_FF2025,195.10079582149763,26|27|29|31|33|35|37|41|39|43|42
gate_164B,gate_FF2031,195.12052252069597,26|27|29|31|33|35|37|41|39|43|45|44
gate_164B,gate_FG2057,525.5231176878779,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_164B,gate_FG2043,358.38010454124674,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77
gate_164B,gate_FG2037,400.5804999779749,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_164B,gate_FG2085,364.43812106142246,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_164B,gate_FG2041,363.82360783980914,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|78
gate_164B,gate_FG2035,396.96290012616873,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_164B,gate_FG2089,369.27285235874274,26|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_164B,gate_FG2055,518.9573773284988,26|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_163,gate_171,480.58923140114905,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_163,gate_172,469.850105333582,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_163,gate_173,459.60038790168494,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_163,gate_174,495.1805955697131,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_163,gate_175,500.9303069584471,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_163,gate_176,439.5363242216761,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_163,gate_177,461.8657383097254,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|49|56
gate_163,gate_178,488.51226422777654,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_163,gate_179,508.7813141952861,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_163,gate_180,635.5184891528581,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_163,gate_181,617.8133440445308,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_163,gate_170,462.87902881931063,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_163,gate_168,292.8923985461229,22|23|27|29|31|33|35|37|41|39|43|45|47|46
gate_163,gate_169,307.5701628277129,22|23|27|29|31|33|35|37|41|39|43|45|47|7|48
gate_163,gate_166A,207.70067051654445,22|23|27|29|31|33|35|37|41|39|38
gate_163,gate_166B,202.2226579728688,22|23|27|29|31|33|35|37|41|40
gate_163,gate_167,190.46008106394234,22|23|27|29|31|33|35|37|36
gate_163,gate_165,131.1361117768406,22|23|27|29|31|30
gate_163,gate_164A,126.87435945105287,22|23|27|29|28
gate_163,gate_164B,122.87842169953423,22|23|27|26
gate_163,gate_162,124.97478992551406,22|23|24|25
gate_163,gate_161,142.6920213598836,22|23|24|18|17
gate_163,gate_160,166.16660555646553,22|23|24|18|19|20
gate_163,gate_FE2097,122.84779644291788,22|23|27|29|31|33|32
gate_163,gate_FE2095,121.73592338154188,22|23|27|29|31|33|35|34
gate_163,gate_FF2025,207.4251952686923,22|23|27|29|31|33|35|37|41|39|43|42
gate_163,gate_FF2031,207.44492196789065,22|23|27|29|31|33|35|37|41|39|43|45|44
gate_163,gate_FG2057,537.8475171350724,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_163,gate_FG2043,370.7045039884414,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77
gate_163,gate_FG2037,412.90489942516956,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_163,gate_FG2085,376.7625205086172,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_163,gate_FG2041,376.1480072870038,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|78
gate_163,gate_FG2035,409.28729957336344,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_163,gate_FG2089,381.59725180593745,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_163,gate_FG2055,531.2817767756934,22|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_162,gate_171,499.4723102213845,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_162,gate_172,488.73318415381743,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_162,gate_173,478.4834667219203,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_162,gate_174,514.0636743899485,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_162,gate_175,519.8133857786825,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_162,gate_176,458.4194030419116,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_162,gate_177,480.74881712996086,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|49|56
gate_162,gate_178,507.395343048012,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_162,gate_179,527.6643930155216,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_162,gate_180,654.4015679730936,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_162,gate_181,636.6964228647663,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_162,gate_170,481.7621076395461,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_162,gate_168,311.7754773663583,25|24|23|27|29|31|33|35|37|41|39|43|45|47|46
gate_162,gate_169,326.45324164794835,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|48
gate_162,gate_166A,226.5837493367799,25|24|23|27|29|31|33|35|37|41|39|38
gate_162,gate_166B,221.10573679310426,25|24|23|27|29|31|33|35|37|41|40
gate_162,gate_167,209.3431598841778,25|24|23|27|29|31|33|35|37|36
gate_162,gate_165,150.0191905970761,25|24|23|27|29|31|30
gate_162,gate_164A,145.75743827128832,25|24|23|27|29|28
gate_162,gate_164B,141.7615005197697,25|24|23|27|26
gate_162,gate_163,124.97478992551406,25|24|23|22
gate_162,gate_161,122.13287397694674,25|24|18|17
gate_162,gate_160,145.60745817352867,25|24|18|19|20
gate_162,gate_FE2097,141.73087526315334,25|24|23|27|29|31|33|32
gate_162,gate_FE2095,140.61900220177733,25|24|23|27|29|31|33|35|34
gate_162,gate_FF2025,226.30827408892776,25|24|23|27|29|31|33|35|37|41|39|43|42
gate_162,gate_FF2031,226.3280007881261,25|24|23|27|29|31|33|35|37|41|39|43|45|44
gate_162,gate_FG2057,556.7305959553079,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_162,gate_FG2043,389.58758280867687,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77
gate_162,gate_FG2037,431.78797824540504,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_162,gate_FG2085,395.6455993288526,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_162,gate_FG2041,395.0310861072393,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|78
gate_162,gate_FG2035,428.17037839359887,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_162,gate_FG2089,400.4803306261729,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_162,gate_FG2055,550.1648555959289,25|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_161,gate_171,517.189541655754,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_161,gate_172,506.450415588187,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_161,gate_173,496.20069815628995,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_161,gate_174,531.7809058243181,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_161,gate_175,537.5306172130521,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_161,gate_176,476.13663447628113,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_161,gate_177,498.4660485643304,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|49|56
gate_161,gate_178,525.1125744823815,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_161,gate_179,545.3816244498911,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_161,gate_180,672.1187994074631,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_161,gate_181,654.4136542991358,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_161,gate_170,499.47933907391564,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_161,gate_168,329.4927088007279,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|46
gate_161,gate_169,344.1704730823179,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|48
gate_161,gate_166A,244.30098077114945,17|18|24|23|27|29|31|33|35|37|41|39|38
gate_161,gate_166B,238.8229682274738,17|18|24|23|27|29|31|33|35|37|41|40
gate_161,gate_167,227.06039131854735,17|18|24|23|27|29|31|33|35|37|36
gate_161,gate_165,167.7364220314456,17|18|24|23|27|29|31|30
gate_161,gate_164A,163.4746697056579,17|18|24|23|27|29|28
gate_161,gate_164B,159.47873195413925,17|18|24|23|27|26
gate_161,gate_163,142.6920213598836,17|18|24|23|22
gate_161,gate_162,122.13287397694674,17|18|24|25
gate_161,gate_160,98.72371038986836,17|18|19|20
gate_161,gate_FE2097,159.4481066975229,17|18|24|23|27|29|31|33|32
gate_161,gate_FE2095,158.3362336361469,17|18|24|23|27|29|31|33|35|34
gate_161,gate_FF2025,244.0255055232973,17|18|24|23|27|29|31|33|35|37|41|39|43|42
gate_161,gate_FF2031,244.04523222249566,17|18|24|23|27|29|31|33|35|37|41|39|43|45|44
gate_161,gate_FG2057,574.4478273896774,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_161,gate_FG2043,407.3048142430464,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77
gate_161,gate_FG2037,449.50520967977457,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_161,gate_FG2085,413.3628307632222,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_161,gate_FG2041,412.7483175416088,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|78
gate_161,gate_FG2035,445.88760982796845,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_161,gate_FG2089,418.19756206054245,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_161,gate_FG2055,567.8820870302984,17|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_160,gate_171,540.6641258523359,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_160,gate_172,529.9249997847689,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_160,gate_173,519.6752823528718,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_160,gate_174,555.2554900209,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_160,gate_175,561.005201409634,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_160,gate_176,499.611218672863,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_160,gate_177,521.9406327609123,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|51|50|49|56
gate_160,gate_178,548.5871586789634,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_160,gate_179,568.856208646473,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_160,gate_180,695.593383604045,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_160,gate_181,677.8882384957177,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_160,gate_170,522.9539232704975,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_160,gate_168,352.96729299730976,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|46
gate_160,gate_169,367.6450572788998,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|48
gate_160,gate_166A,267.7755649677314,20|19|18|24|23|27|29|31|33|35|37|41|39|38
gate_160,gate_166B,262.29755242405577,20|19|18|24|23|27|29|31|33|35|37|41|40
gate_160,gate_167,250.53497551512928,20|19|18|24|23|27|29|31|33|35|37|36
gate_160,gate_165,191.21100622802754,20|19|18|24|23|27|29|31|30
gate_160,gate_164A,186.9492539022398,20|19|18|24|23|27|29|28
gate_160,gate_164B,182.95331615072118,20|19|18|24|23|27|26
gate_160,gate_163,166.16660555646553,20|19|18|24|23|22
gate_160,gate_162,145.60745817352867,20|19|18|24|25
gate_160,gate_161,98.72371038986836,20|19|18|17
gate_160,gate_FE2097,182.92269089410482,20|19|18|24|23|27|29|31|33|32
gate_160,gate_FE2095,181.81081783272882,20|19|18|24|23|27|29|31|33|35|34
gate_160,gate_FF2025,267.50008971987927,20|19|18|24|23|27|29|31|33|35|37|41|39|43|42
gate_160,gate_FF2031,267.5198164190776,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|44
gate_160,gate_FG2057,597.9224115862593,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_160,gate_FG2043,430.77939843962827,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77
gate_160,gate_FG2037,472.97979387635644,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_160,gate_FG2085,436.83741495980405,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_160,gate_FG2041,436.22290173819067,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|78
gate_160,gate_FG2035,469.3621940245503,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_160,gate_FG2089,441.6721462571243,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_160,gate_FG2055,591.3566712268803,20|19|18|24|23|27|29|31|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_FE2097,gate_171,402.3554318686081,32|33|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_FE2097,gate_172,391.61630580104105,32|33|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_FE2097,gate_173,381.366588369144,32|33|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_FE2097,gate_174,416.94679603717213,32|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_FE2097,gate_175,422.69650742590613,32|33|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_FE2097,gate_176,361.30252468913517,32|33|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_FE2097,gate_177,383.6319387771844,32|33|35|37|41|39|43|45|47|7|6|57|51|50|49|56
gate_FE2097,gate_178,410.2784646952356,32|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|71|88
gate_FE2097,gate_179,430.54751466274513,32|33|35|37|41|39|43|45|47|7|6|57|77|80|70|69|68|67|66|87
gate_FE2097,gate_180,557.2846896203172,32|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|65|82
gate_FE2097,gate_181,539.5795445119899,32|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|63|62|61|60|83
gate_FE2097,gate_170,384.6452292867697,32|33|35|37|41|39|43|45|47|7|6|5|11|14|15|16|53
gate_FE2097,gate_168,214.65859901358192,32|33|35|37|41|39|43|45|47|46
gate_FE2097,gate_169,229.33636329517196,32|33|35|37|41|39|43|45|47|7|48
gate_FE2097,gate_166A,129.46687098400352,32|33|35|37|41|39|38
gate_FE2097,gate_166B,123.98885844032787,32|33|35|37|41|40
gate_FE2097,gate_167,112.22628153140143,32|33|35|37|36
gate_FE2097,gate_165,94.39976744156033,32|33|31|30
gate_FE2097,gate_164A,109.58490133348903,32|33|31|29|28
gate_FE2097,gate_164B,110.52339699572322,32|33|31|29|27|26
gate_FE2097,gate_163,122.84779644291788,32|33|31|29|27|23|22
gate_FE2097,gate_162,141.73087526315334,32|33|31|29|27|23|24|25
gate_FE2097,gate_161,159.44810669752292,32|33|31|29|27|23|24|18|17
gate_FE2097,gate_160,182.92269089410482,32|33|31|29|27|23|24|18|19|20
gate_FE2097,gate_FE2095,43.50212384900096,32|33|35|34
gate_FE2097,gate_FF2025,129.19139573615138,32|33|35|37|41|39|43|42
gate_FE2097,gate_FF2031,129.21112243534972,32|33|35|37|41|39|43|45|44
gate_FE2097,gate_FG2057,459.6137176025315,32|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|64|86
gate_FE2097,gate_FG2043,292.47070445590043,32|33|35|37|41|39|43|45|47|7|6|57|77
gate_FE2097,gate_FG2037,334.6710998926286,32|33|35|37|41|39|43|45|47|7|6|5|11|12
gate_FE2097,gate_FG2085,298.5287209760762,32|33|35|37|41|39|43|45|47|7|6|5|4|8
gate_FE2097,gate_FG2041,297.91420775446284,32|33|35|37|41|39|43|45|47|7|6|57|78
gate_FE2097,gate_FG2035,331.0535000408225,32|33|35|37|41|39|43|45|47|7|6|5|11|10
gate_FE2097,gate_FG2089,303.3634522733965,32|33|35|37|41|39|43|45|47|7|6|5|4|9
gate_FE2097,gate_FG2055,453.04797724315245,32|33|35|37|41|39|43|45|47|7|6|57|77|80|81|85|84
gate_FE2095,gate_171,393.4357232349326,34|35|37|41|39|43|45|47|7|6|5|11|14|13|54
gate_FE2095,gate_172,382.69659716736555,34|35|37|41|39|43|45|47|7|6|5|4|3|2|90|89|91
gate_FE2095,gate_173,372.4468797354684,34|35|37|41|39|43|45|47|7|6|5|4|3|2|1|0
gate_FE2095,gate_174,408.02708740349664,34|35|37|41|39|43|45|47|7|6|5|4|8|58|76|75|74
gate_FE2095,gate_175,413.77679879223064,34|35|37|41|39|43|45|47|7|6|5|4|8|58|76|73|72
gate_FE2095,gate_176,352.3828160554597,34|35|37|41|39|43|45|47|7|6|57|51|50|52|55
gate_FE2095,gate_177,374.712230143509,34|35|37|41|39|43|45|47|7|6|57|51|50|49|56
